,,0,1,2,3,4,5,6
100,48,40.199614053956246,0.2787780594938319,0.4513654484793742,0.3262384957986743,-0.08794567789106564,1.0,-13407670161.44937
100,49,7.386642751149601,0.06925757147620361,0.10040198755598838,0.04855696017748812,-0.3562193263724641,0.9285714285714286,-13480523029.15912
100,50,44.15681204199371,0.59548752900453,0.3259663616579126,0.2835079296083124,-0.08785594564359081,1.0,-13498780097.340105
100,51,21.99798123157677,0.22545265737080486,0.11397001016304922,0.18004321073179996,-0.07545958673318612,0.8928571428571429,-14795572459.628374
100,52,8.212280105084439,0.023452013904159484,0.014257980664397533,0.018073154900249536,-0.365519611481293,0.8571428571428572,-14004615951.14228
100,53,59.412564976987994,0.26285697752432796,0.263661160043549,0.18935243356843265,-0.08320835006638197,1.0,-12745301563.307655
100,54,27.044606016102602,0.10741269955566712,0.10740290801479856,0.0801604110564867,-0.1310434883252398,0.8928571428571429,-14859875873.448801
100,55,24.42598167602097,0.2172379297482777,0.13017047595367467,0.15882607996604797,-0.09532459891925914,0.9642857142857143,-14327491512.377281
200,0,6.858366567963789,0.0037077962205031016,0.0019078103346294067,0.0006242564865953198,-0.4499764112253089,0.75,-13521785426.849125
200,1,27.219277767467126,0.5409340976744003,0.19489665785750424,0.12920410031206708,-0.1002906028433562,0.8928571428571429,-13697651975.22443
200,2,12.667352990270771,0.030680058841549982,0.03270961165031181,0.030562932529856084,-0.3638064473274899,0.9285714285714286,-13493139191.385834
200,3,6.845907989584043,0.0013175383854158698,0.00044708732313064267,0.000624576306930984,-0.450686486194724,0.9285714285714286,-13234603907.561735
200,4,27.202086185630115,0.1502638147135368,0.1147643465834692,0.06102956323698896,-0.099672892154823,1.0,-14471710458.26886
200,5,10.68950440529465,0.0782367868410618,0.0664371390182607,0.05328953728729649,-0.2405786807001219,0.9285714285714286,-13668970866.683393
200,6,16.70032668554274,0.12182170317526814,0.06368438457984157,0.0838324243582264,-0.37205884032852476,0.8214285714285714,-13556978922.986666
200,7,62.5011115771333,0.5432280460963775,0.36918518727191785,0.3665169445361498,-0.08433865651968228,1.0,-12740894300.390491
200,8,46.8779918621131,0.23074005894906738,0.3018593990422101,0.30685445579465953,-0.08515050330125627,1.0,-13193529281.039482
200,9,40.50255260299998,0.21247860116273096,0.13807617583595932,0.1629260101396164,-0.09833456423925648,1.0,-13908087282.411942
200,10,6.9702806768890415,0.000891729296593331,0.00011811455258849281,0.00028086671224731625,-0.4507892266733419,0.8928571428571429,-13413472069.616592
200,11,7.982337040984733,0.08260762648803574,0.09850261732792691,0.026621090757540367,-0.3927670453254657,0.8214285714285714,-13763557595.89642
200,12,17.59666702108894,0.43292713924247633,0.22397780387781477,0.01184721683689287,-0.12227197492609934,0.9285714285714286,-14218104658.954346
200,13,9.54410546804739,0.23116784493125145,0.27150071102024176,0.10260945945015569,-0.24424094002979668,0.8928571428571429,-13677884197.352396
200,14,46.32360255247449,0.2494326665514116,0.09309474324701787,0.13238949878920062,-0.08464066175946526,1.0,-13400302571.682642
200,15,10.185774467002892,0.037276084613927625,0.022430285657958588,0.021302982333861395,-0.31945700947146904,0.9285714285714286,-13725944711.59526
200,16,9.765871272878691,0.0702141129221761,0.0931320305628577,0.15050213321218367,-0.23336759232645013,0.9285714285714286,-13674293647.927988
200,17,20.961703750370127,0.3424590263571594,0.08309223931307083,0.1755726886773327,-0.0938614085497021,0.8571428571428572,-13869311127.408302
200,18,17.279314268536925,0.20706493556251235,0.2164105588785943,0.14444922676673388,-0.09952290159049543,0.9285714285714286,-13673201330.849472
200,19,8.966524971025045,0.2478288724754327,0.05822207802638534,0.18380457594778335,-0.2407833638113299,0.9285714285714286,-13480805451.937075
200,20,21.030015654592535,0.08863703326961475,0.08263067861997694,0.11883184293362571,-0.16486491674868672,0.9642857142857143,-14516757096.552689
200,21,23.121729675131263,0.245843680761702,0.10455654521625685,0.05622658826019987,-0.3623210372912344,0.8928571428571429,-14187402493.772924
200,22,7.054833502001218,0.01761175726123287,0.006342370850957471,0.015626664163793994,-0.43393099613787345,0.9285714285714286,-13709310829.61867
200,23,33.57296230510231,0.4951261987670274,0.18458806908714814,0.1001683181173582,-0.08896012701075884,0.9642857142857143,-14529526952.855865
200,24,20.303290446199625,0.09183979565120999,0.003561276676319572,0.06220109922432481,-0.11220290603816609,0.9285714285714286,-15093539830.620434
200,25,37.3607791685785,0.43413626169350583,0.24648475574712211,0.32380855878499143,-0.08868323274138384,0.9642857142857143,-13367478609.267897
200,26,35.93327953114005,0.5269513982164135,0.24119462935921296,0.3092773920716031,-0.09438677965225094,1.0,-13553605438.001562
200,27,17.868775383631945,0.09611686878590624,0.151964420637634,0.1329752074177851,-0.156484372423415,0.9642857142857143,-13722218970.91105
200,28,22.716652837679277,0.12844679804079698,0.0868226801632782,0.21901338250492053,-0.09162619472359,0.8571428571428572,-14452405167.320627
200,29,36.85123012922763,0.3279403252792726,0.15671479913996947,0.3013778603574098,-0.0948919287469756,0.9642857142857143,-13750541764.588097
200,30,18.119809732239595,0.34050149340117436,0.3533158405120561,0.22625900760189518,-0.09752295293211509,0.8571428571428572,-14061646843.583366
200,31,52.40465767217031,0.41668283048731053,0.14350954227710705,0.35583979364829177,-0.08543688696995225,1.0,-13179633023.489456
200,32,25.907067426612425,0.2150693362814331,0.15602091342582225,0.2185381206896352,-0.08712936848487372,0.9642857142857143,-14321127582.406717
200,33,17.709601067453956,0.09238481464470528,0.0641526625690662,0.036719238913317694,-0.31266920483328287,0.8571428571428572,-14200395286.422443
200,34,7.689207751336114,0.07594307922038031,0.03148916517657011,0.029096202576734117,-0.42734913027398025,0.8571428571428572,-13246876802.606272
200,35,13.1146608307481,0.29805491491606373,0.15802555527990092,0.19132270253006817,-0.19887293808259074,0.8214285714285714,-13845048626.152569
200,36,7.318887387266687,0.009416412499948604,0.006371053176264377,0.007420166732239303,-0.38197210107193397,0.8928571428571429,-13850766434.973486
200,37,6.895472409818287,1.5288233081537068e-07,2.731955754775953e-08,8.620817171354804e-08,-0.4520544523794376,0.75,-13515498264.878532
200,38,7.502386228783813,0.025036814218831274,0.01683157620892853,0.03809891384326264,-0.3744162545292457,0.8571428571428572,-13783655642.656712
200,39,37.16924561263224,0.2651974288834957,0.17957695327567788,0.19405898087409598,-0.08083747875906183,1.0,-13818222287.256927
200,40,28.55635528384598,0.47935261925190903,0.08937110404354506,0.16133695087216637,-0.08196600711316222,1.0,-14226620462.30923
200,41,43.62761927396034,0.1393889459405315,0.27926758069005514,0.12235125293962099,-0.08852493334391615,1.0,-13469049171.882298
200,42,6.831474230721322,0.009338332129807891,0.006295274687931595,0.004738789029412864,-0.41866982128436725,0.9642857142857143,-13717065136.97688
200,43,20.519355841545792,0.11761420431502119,0.07482508259018254,0.06705796953855754,-0.16847429912742024,0.9285714285714286,-13865068452.848984
200,44,7.829530104307586,0.03358069085994081,0.009328819254682444,0.0002644828896889297,-0.4126092218839549,0.9285714285714286,-13621679249.474892
200,45,40.199614053956246,0.2787780594938319,0.4513654484793742,0.3262384957986743,-0.08794567789106564,1.0,-13407670161.44937
200,46,7.386642751149601,0.06925757147620361,0.10040198755598838,0.04855696017748812,-0.3562193263724641,0.9285714285714286,-13480523029.15912
200,47,44.15681204199371,0.59548752900453,0.3259663616579126,0.2835079296083124,-0.08785594564359081,1.0,-13498780097.340105
200,48,21.99798123157677,0.22545265737080486,0.11397001016304922,0.18004321073179996,-0.07545958673318612,0.8928571428571429,-14795572459.628374
200,49,59.412564976987994,0.26285697752432796,0.263661160043549,0.18935243356843265,-0.08320835006638197,1.0,-12745301563.307655
200,50,27.044606016102602,0.10741269955566712,0.10740290801479856,0.0801604110564867,-0.1310434883252398,0.8928571428571429,-14859875873.448801
200,51,24.42598167602097,0.2172379297482777,0.13017047595367467,0.15882607996604797,-0.09532459891925914,0.9642857142857143,-14327491512.377281
200,52,49.62236736455845,0.2911967666550324,0.21515860294794945,0.3931067766418007,-0.08319014906974462,1.0,-13519019233.355461
200,53,6.813758196108879,0.0700392948487962,0.02970996221203984,0.02273664399631988,-0.43422224186537595,0.7857142857142857,-13200154557.370474
200,54,41.90802246741435,0.2771941633328607,0.4382945561432356,0.35055862018057204,-0.08751884653730485,1.0,-13713677612.321539
200,55,15.409487332652606,0.38042078827039283,0.26023003222558777,0.17883905286610555,-0.13278846864694493,0.9285714285714286,-13585266530.853933
200,56,29.073456160533325,0.25975682715074194,0.08618306235923633,0.20553303161407327,-0.1040790369162373,0.9642857142857143,-13010411236.906258
200,57,36.65335644823169,0.4407897853017776,0.27902443029120827,0.27839358332703035,-0.08550131150042871,1.0,-14101642815.271784
200,58,53.83725760483831,0.28760815157394604,0.19098495883245528,0.3362542120275997,-0.08374941536634416,1.0,-13273821270.45441
200,59,37.98242152657286,0.20770441303525133,0.14535674203814666,0.16373940129122233,-0.10337997443276221,0.9642857142857143,-13684009936.455793
200,60,7.267867874545237,0.06988138812551506,0.1266676683467582,0.051447270974128836,-0.3884769127711384,0.8571428571428572,-13616882565.785435
200,61,30.85266607218479,0.2814131478604435,0.2681611276037675,0.24052396771481818,-0.09552427702185826,1.0,-13460428785.114088
200,62,35.09007364866488,0.5571062740447792,0.32632376927945006,0.3084182603092322,-0.09383166156655216,1.0,-13760043486.889578
200,63,6.901940724402008,0.00039061325461642885,0.0014433463780051262,0.0009779016457938331,-0.4462744065147536,0.8214285714285714,-13504593883.342518
200,64,18.67276582338766,0.4770667966565264,0.04816614038747503,0.13228214954740608,-0.12113091821928623,0.8928571428571429,-14633056044.527847
200,65,27.164312319350014,0.39793960210765006,0.2008664356431477,0.009953662632545358,-0.11603831333819438,1.0,-14394607594.555258
200,66,14.116541426546998,0.30033572452637575,0.15865003837836228,0.19080112411059313,-0.19753146850914205,0.8571428571428572,-13953311773.97491
200,67,14.961447893205607,0.3611130893034177,0.294502097012082,0.21226669357222566,-0.16284979897381546,0.8571428571428572,-13433304326.202787
200,68,50.13261348059697,0.20803699340488774,0.32549782834324553,0.17318827817680527,-0.08624520626481681,1.0,-13196619014.065681
200,69,27.573747183407832,0.5835266927986821,0.15468939625746142,0.13529433207231029,-0.08636708815853845,1.0,-14244676291.984644
200,70,16.412175199677684,0.11907420494639773,0.06246212029174872,0.018903646355677345,-0.10737865065134596,0.9642857142857143,-14786556541.981495
200,71,17.20935673131077,0.4342625923694415,0.22522034762323428,0.013983259036660865,-0.12940631037717687,0.9285714285714286,-14177052953.980091
200,72,8.313038076911829,0.037892380284205676,0.045252594792201034,0.017442336260201703,-0.24440808850237886,0.9285714285714286,-13917301079.355446
200,73,43.511669507425545,0.17149355075071002,0.2580714873620889,0.3580691468926846,-0.08441510184568568,1.0,-13867386217.072548
200,74,18.273900971812495,0.15842519550662623,0.10686683814386332,0.1538483040639472,-0.1979034142943264,0.9642857142857143,-14612036500.933308
200,75,9.027036422860112,0.12342602933636636,0.05211051280368327,0.10609967600672783,-0.2893020756349327,1.0,-13569394010.761614
200,76,12.904167057778169,0.1789831766418945,0.14720355775419705,0.045570313678507085,-0.3693823880171254,0.8928571428571429,-14327778040.296724
200,77,26.855478793183675,0.3578884403312705,0.0951001024277457,0.14957530371384142,-0.090998440929651,1.0,-14046832870.82811
200,78,24.219025048009193,0.04472658888487271,0.10110550761096233,0.11566799230135362,-0.10194965387938215,0.9285714285714286,-13989026062.93906
200,79,9.79924121627522,0.13875936965881647,0.1788792363577415,0.041386702179283884,-0.24105324398767272,0.8928571428571429,-14475606571.473236
200,80,31.028676770960974,0.2836238603920153,0.21846015699995047,0.3031768584192312,-0.08432869651912034,0.9642857142857143,-14179274118.465857
200,81,11.526424741308626,0.20985334859006374,0.10572771375808905,0.2220131229183652,-0.32567103895907973,0.8571428571428572,-14083691311.62472
200,82,16.74006930955738,0.3232408740828012,0.024744932578087322,0.22350056916539704,-0.11900835315490897,0.9285714285714286,-13929680062.268883
200,83,42.647340841195145,0.34768613243553564,0.18243264212248045,0.22102540216560887,-0.08899792234206422,1.0,-13230613758.209518
200,84,14.63328506261852,0.028644976199714626,0.01964278966281189,0.028244055976440016,-0.3456224469615849,0.9642857142857143,-13447751636.518908
200,85,11.650565186229716,0.06703646472000915,0.026069660187015165,0.06469321726743259,-0.3790887130456073,0.8214285714285714,-13424629595.768637
200,86,21.29157020523629,0.1839659463260722,0.161427739227202,0.09185996142670168,-0.10675085369102484,1.0,-13550431626.425194
200,87,7.772360127072078,0.05578545713992712,0.0162571414107726,0.02017167267408698,-0.4207252823561952,0.8571428571428572,-13737327760.135296
200,88,18.504828960665147,0.10044943044822571,0.051069661965078034,0.10654066031734229,-0.12422092510210915,0.9285714285714286,-13173038360.18614
200,89,27.281517416052733,0.20640269544394982,0.2163284639877667,0.1453561840560075,-0.09370404172131105,1.0,-14261401508.78481
200,90,9.748162612725057,0.03702415411514673,0.021187410988585207,0.02876833618890513,-0.3371783086025896,0.9642857142857143,-13550818212.459246
200,91,28.13796917612651,0.19837827700618976,0.05123659721722594,0.1436441730814514,-0.08308246889836965,1.0,-14817474808.995022
200,92,10.754062504620768,0.08204522152124119,0.05619770242226517,0.05598264496282535,-0.24059335463655837,0.9642857142857143,-13340423921.775763
200,93,28.254671078229876,0.21746547779081007,0.28609305551236647,0.15140112819717602,-0.09406052155001017,0.8928571428571429,-13948382880.231657
200,94,7.485844496272309,0.003362878433067877,0.005453379489992619,0.00039344737667619274,-0.4000124247732848,0.8571428571428572,-13836520596.48109
300,0,6.858366567963789,0.0037077962205031016,0.0019078103346294067,0.0006242564865953198,-0.4499764112253089,0.75,-13521785426.849125
300,1,27.219277767467126,0.5409340976744003,0.19489665785750424,0.12920410031206708,-0.1002906028433562,0.8928571428571429,-13697651975.22443
300,2,12.667352990270771,0.030680058841549982,0.03270961165031181,0.030562932529856084,-0.3638064473274899,0.9285714285714286,-13493139191.385834
300,3,6.845907989584043,0.0013175383854158698,0.00044708732313064267,0.000624576306930984,-0.450686486194724,0.9285714285714286,-13234603907.561735
300,4,27.202086185630115,0.1502638147135368,0.1147643465834692,0.06102956323698896,-0.099672892154823,1.0,-14471710458.26886
300,5,10.68950440529465,0.0782367868410618,0.0664371390182607,0.05328953728729649,-0.2405786807001219,0.9285714285714286,-13668970866.683393
300,6,16.70032668554274,0.12182170317526814,0.06368438457984157,0.0838324243582264,-0.37205884032852476,0.8214285714285714,-13556978922.986666
300,7,62.5011115771333,0.5432280460963775,0.36918518727191785,0.3665169445361498,-0.08433865651968228,1.0,-12740894300.390491
300,8,40.50255260299998,0.21247860116273096,0.13807617583595932,0.1629260101396164,-0.09833456423925648,1.0,-13908087282.411942
300,9,6.9702806768890415,0.000891729296593331,0.00011811455258849281,0.00028086671224731625,-0.4507892266733419,0.8928571428571429,-13413472069.616592
300,10,7.982337040984733,0.08260762648803574,0.09850261732792691,0.026621090757540367,-0.3927670453254657,0.8214285714285714,-13763557595.89642
300,11,17.59666702108894,0.43292713924247633,0.22397780387781477,0.01184721683689287,-0.12227197492609934,0.9285714285714286,-14218104658.954346
300,12,9.54410546804739,0.23116784493125145,0.27150071102024176,0.10260945945015569,-0.24424094002979668,0.8928571428571429,-13677884197.352396
300,13,10.185774467002892,0.037276084613927625,0.022430285657958588,0.021302982333861395,-0.31945700947146904,0.9285714285714286,-13725944711.59526
300,14,9.765871272878691,0.0702141129221761,0.0931320305628577,0.15050213321218367,-0.23336759232645013,0.9285714285714286,-13674293647.927988
300,15,20.961703750370127,0.3424590263571594,0.08309223931307083,0.1755726886773327,-0.0938614085497021,0.8571428571428572,-13869311127.408302
300,16,8.966524971025045,0.2478288724754327,0.05822207802638534,0.18380457594778335,-0.2407833638113299,0.9285714285714286,-13480805451.937075
300,17,21.030015654592535,0.08863703326961475,0.08263067861997694,0.11883184293362571,-0.16486491674868672,0.9642857142857143,-14516757096.552689
300,18,23.121729675131263,0.245843680761702,0.10455654521625685,0.05622658826019987,-0.3623210372912344,0.8928571428571429,-14187402493.772924
300,19,7.054833502001218,0.01761175726123287,0.006342370850957471,0.015626664163793994,-0.43393099613787345,0.9285714285714286,-13709310829.61867
300,20,33.57296230510231,0.4951261987670274,0.18458806908714814,0.1001683181173582,-0.08896012701075884,0.9642857142857143,-14529526952.855865
300,21,20.303290446199625,0.09183979565120999,0.003561276676319572,0.06220109922432481,-0.11220290603816609,0.9285714285714286,-15093539830.620434
300,22,37.3607791685785,0.43413626169350583,0.24648475574712211,0.32380855878499143,-0.08868323274138384,0.9642857142857143,-13367478609.267897
300,23,35.93327953114005,0.5269513982164135,0.24119462935921296,0.3092773920716031,-0.09438677965225094,1.0,-13553605438.001562
300,24,17.868775383631945,0.09611686878590624,0.151964420637634,0.1329752074177851,-0.156484372423415,0.9642857142857143,-13722218970.91105
300,25,22.716652837679277,0.12844679804079698,0.0868226801632782,0.21901338250492053,-0.09162619472359,0.8571428571428572,-14452405167.320627
300,26,36.85123012922763,0.3279403252792726,0.15671479913996947,0.3013778603574098,-0.0948919287469756,0.9642857142857143,-13750541764.588097
300,27,18.119809732239595,0.34050149340117436,0.3533158405120561,0.22625900760189518,-0.09752295293211509,0.8571428571428572,-14061646843.583366
300,28,52.40465767217031,0.41668283048731053,0.14350954227710705,0.35583979364829177,-0.08543688696995225,1.0,-13179633023.489456
300,29,25.907067426612425,0.2150693362814331,0.15602091342582225,0.2185381206896352,-0.08712936848487372,0.9642857142857143,-14321127582.406717
300,30,17.709601067453956,0.09238481464470528,0.0641526625690662,0.036719238913317694,-0.31266920483328287,0.8571428571428572,-14200395286.422443
300,31,7.689207751336114,0.07594307922038031,0.03148916517657011,0.029096202576734117,-0.42734913027398025,0.8571428571428572,-13246876802.606272
300,32,13.1146608307481,0.29805491491606373,0.15802555527990092,0.19132270253006817,-0.19887293808259074,0.8214285714285714,-13845048626.152569
300,33,7.318887387266687,0.009416412499948604,0.006371053176264377,0.007420166732239303,-0.38197210107193397,0.8928571428571429,-13850766434.973486
300,34,6.895472409818287,1.5288233081537068e-07,2.731955754775953e-08,8.620817171354804e-08,-0.4520544523794376,0.75,-13515498264.878532
300,35,37.16924561263224,0.2651974288834957,0.17957695327567788,0.19405898087409598,-0.08083747875906183,1.0,-13818222287.256927
300,36,28.55635528384598,0.47935261925190903,0.08937110404354506,0.16133695087216637,-0.08196600711316222,1.0,-14226620462.30923
300,37,43.62761927396034,0.1393889459405315,0.27926758069005514,0.12235125293962099,-0.08852493334391615,1.0,-13469049171.882298
300,38,6.831474230721322,0.009338332129807891,0.006295274687931595,0.004738789029412864,-0.41866982128436725,0.9642857142857143,-13717065136.97688
300,39,20.519355841545792,0.11761420431502119,0.07482508259018254,0.06705796953855754,-0.16847429912742024,0.9285714285714286,-13865068452.848984
300,40,7.829530104307586,0.03358069085994081,0.009328819254682444,0.0002644828896889297,-0.4126092218839549,0.9285714285714286,-13621679249.474892
300,41,40.199614053956246,0.2787780594938319,0.4513654484793742,0.3262384957986743,-0.08794567789106564,1.0,-13407670161.44937
300,42,7.386642751149601,0.06925757147620361,0.10040198755598838,0.04855696017748812,-0.3562193263724641,0.9285714285714286,-13480523029.15912
300,43,44.15681204199371,0.59548752900453,0.3259663616579126,0.2835079296083124,-0.08785594564359081,1.0,-13498780097.340105
300,44,21.99798123157677,0.22545265737080486,0.11397001016304922,0.18004321073179996,-0.07545958673318612,0.8928571428571429,-14795572459.628374
300,45,59.412564976987994,0.26285697752432796,0.263661160043549,0.18935243356843265,-0.08320835006638197,1.0,-12745301563.307655
300,46,27.044606016102602,0.10741269955566712,0.10740290801479856,0.0801604110564867,-0.1310434883252398,0.8928571428571429,-14859875873.448801
300,47,24.42598167602097,0.2172379297482777,0.13017047595367467,0.15882607996604797,-0.09532459891925914,0.9642857142857143,-14327491512.377281
300,48,49.62236736455845,0.2911967666550324,0.21515860294794945,0.3931067766418007,-0.08319014906974462,1.0,-13519019233.355461
300,49,6.813758196108879,0.0700392948487962,0.02970996221203984,0.02273664399631988,-0.43422224186537595,0.7857142857142857,-13200154557.370474
300,50,41.90802246741435,0.2771941633328607,0.4382945561432356,0.35055862018057204,-0.08751884653730485,1.0,-13713677612.321539
300,51,15.409487332652606,0.38042078827039283,0.26023003222558777,0.17883905286610555,-0.13278846864694493,0.9285714285714286,-13585266530.853933
300,52,29.073456160533325,0.25975682715074194,0.08618306235923633,0.20553303161407327,-0.1040790369162373,0.9642857142857143,-13010411236.906258
300,53,36.65335644823169,0.4407897853017776,0.27902443029120827,0.27839358332703035,-0.08550131150042871,1.0,-14101642815.271784
300,54,53.83725760483831,0.28760815157394604,0.19098495883245528,0.3362542120275997,-0.08374941536634416,1.0,-13273821270.45441
300,55,37.98242152657286,0.20770441303525133,0.14535674203814666,0.16373940129122233,-0.10337997443276221,0.9642857142857143,-13684009936.455793
300,56,7.267867874545237,0.06988138812551506,0.1266676683467582,0.051447270974128836,-0.3884769127711384,0.8571428571428572,-13616882565.785435
300,57,30.85266607218479,0.2814131478604435,0.2681611276037675,0.24052396771481818,-0.09552427702185826,1.0,-13460428785.114088
300,58,35.09007364866488,0.5571062740447792,0.32632376927945006,0.3084182603092322,-0.09383166156655216,1.0,-13760043486.889578
300,59,6.901940724402008,0.00039061325461642885,0.0014433463780051262,0.0009779016457938331,-0.4462744065147536,0.8214285714285714,-13504593883.342518
300,60,18.67276582338766,0.4770667966565264,0.04816614038747503,0.13228214954740608,-0.12113091821928623,0.8928571428571429,-14633056044.527847
300,61,27.164312319350014,0.39793960210765006,0.2008664356431477,0.009953662632545358,-0.11603831333819438,1.0,-14394607594.555258
